Open,High,Low,Close,short_ma,long_ma,rsi,macd,macd_hist,macd_signal,Close_pct_change
1732.19,1740.8,1700.29,1701.42,1635.82,1437.51,53.57,22.78,-6.69,29.47,2.0
1703.58,1730.91,1685.89,1730.7,1639.74,1440.51,58.37,22.9,-5.26,28.16,0.0
1734.68,1740.59,1726.24,1735.36,1643.42,1443.62,59.1,23.11,-4.04,27.15,-0.0
1740.27,1744.6,1713.21,1731.37,1647.27,1446.46,58.16,22.69,-3.57,26.26,-1.0
1731.57,1733.4,1717.07,1720.91,1651.84,1449.01,55.68,21.27,-3.99,25.26,1.0
1735.47,1757.37,1728.34,1735.02,1656.72,1451.58,58.27,21.04,-3.38,24.41,-1.0
1731.63,1733.14,1714.01,1715.62,1661.23,1453.75,53.63,19.07,-4.28,23.34,-0.0
1714.84,1723.27,1687.77,1714.06,1665.36,1456.16,53.26,17.18,-4.93,22.11,-2.0
1710.69,1711.11,1671.04,1673.5,1668.63,1458.16,44.7,12.28,-7.87,20.15,-1.0
1664.26,1675.46,1648.42,1652.68,1670.55,1459.99,41.05,6.63,-10.81,17.44,-0.0
1651.46,1658.43,1641.74,1652.18,1672.33,1461.7,40.96,2.09,-12.28,14.37,-0.0
1659.06,1662.78,1640.88,1644.03,1673.71,1463.46,39.5,-2.14,-13.21,11.07,1.0
1646.95,1668.06,1646.59,1661.51,1675.02,1465.16,44.11,-4.03,-12.08,8.05,2.0
1666.61,1687.48,1660.66,1687.01,1676.95,1467.1,50.08,-3.44,-9.19,5.75,-0.0
1693.36,1695.83,1681.31,1686.61,1678.61,1468.88,49.99,-2.96,-6.97,4.01,1.0
1688.13,1700.34,1681.52,1700.34,1679.92,1470.8,53.11,-1.46,-4.38,2.91,0.0
1697.75,1705.33,1693.88,1702.01,1681.04,1472.81,53.49,-0.14,-2.44,2.3,2.0
1707.17,1739.59,1706.93,1739.49,1683.28,1474.88,61.11,3.89,1.27,2.62,1.0
1747.0,1761.63,1737.37,1761.11,1686.43,1477.03,64.7,8.73,4.89,3.84,-0.0
1749.08,1768.52,1747.01,1760.54,1689.08,1479.03,64.53,12.37,6.82,5.55,1.0
1771.39,1783.64,1762.97,1777.55,1691.71,1480.94,67.29,16.45,8.72,7.73,-1.0
1804.81,1812.49,1765.3,1765.32,1693.95,1482.76,63.47,18.47,8.6,9.88,-0.0
1763.78,1768.12,1752.12,1764.31,1696.7,1484.48,63.16,19.77,7.91,11.86,0.0
1756.08,1771.22,1737.15,1770.65,1698.79,1486.45,64.36,21.07,7.37,13.7,1.0
1767.78,1783.12,1764.63,1782.13,1701.06,1488.57,66.5,22.76,7.25,15.51,1.0
1787.77,1800.65,1772.98,1800.18,1703.52,1490.97,69.6,25.26,7.8,17.46,1.0
1796.1,1813.82,1794.83,1810.45,1706.76,1493.28,71.23,27.76,8.24,19.52,2.0
1817.92,1841.48,1804.3,1841.48,1710.69,1495.68,75.5,31.87,9.88,21.99,1.0
1852.47,1863.55,1846.51,1852.9,1715.53,1497.88,76.86,35.64,10.92,24.72,1.0
1853.12,1870.0,1848.95,1868.97,1720.8,1500.17,78.65,39.47,11.8,27.67,-1.0
1861.29,1879.7,1850.69,1858.24,1725.91,1502.5,74.49,41.17,10.8,30.37,2.0
1863.88,1888.65,1863.88,1888.62,1731.01,1505.07,78.04,44.45,11.26,33.19,-1.0
1883.0,1886.27,1867.81,1873.43,1735.97,1507.34,72.61,45.3,9.69,35.61,-3.0
1859.21,1859.21,1823.81,1823.81,1739.99,1509.12,58.33,41.5,4.71,36.79,1.0
1830.44,1852.6,1819.42,1846.09,1744.11,1511.01,61.95,39.82,2.43,37.39,0.0
1833.97,1855.04,1821.98,1855.03,1747.63,1512.87,63.33,38.76,1.1,37.67,-1.0
1857.12,1861.81,1843.79,1845.7,1751.28,1514.88,60.85,36.75,-0.73,37.48,2.0
1848.41,1887.87,1848.41,1887.25,1754.61,1516.87,67.03,38.07,0.47,37.6,-0.0
1884.18,1894.74,1876.24,1883.1,1757.34,1518.9,65.91,38.34,0.59,37.75,1.0
1880.91,1910.51,1874.3,1909.55,1760.58,1521.02,69.41,40.22,1.98,38.24,-0.0
1913.74,1913.74,1895.93,1905.7,1764.38,1523.3,68.31,40.93,2.15,38.78,-2.0
1881.42,1881.42,1866.88,1874.62,1767.2,1525.52,60.04,38.54,-0.19,38.73,1.0
1877.44,1901.73,1875.15,1901.72,1770.13,1527.98,64.12,38.39,-0.27,38.67,-3.0
1903.81,1904.13,1843.43,1843.7,1771.94,1530.09,51.9,33.21,-4.36,37.58,-1.0
1849.39,1856.22,1817.2,1817.24,1773.33,1532.34,47.46,26.66,-8.73,35.39,-1.0
1816.75,1821.57,1792.06,1792.07,1775.21,1534.34,43.63,19.22,-12.94,32.16,2.0
1801.55,1824.59,1786.57,1824.56,1777.53,1536.48,49.31,15.76,-13.12,28.88,-2.0
1812.81,1812.81,1783.46,1786.94,1779.64,1538.42,43.81,9.87,-15.21,25.08,3.0
1797.07,1832.25,1796.09,1832.25,1782.16,1540.77,50.91,8.75,-13.06,21.81,0.0
1828.94,1842.55,1823.64,1836.22,1784.51,1542.95,51.49,8.1,-10.97,19.07,2.0
1864.54,1891.62,1864.54,1880.57,1788.09,1545.39,57.52,11.03,-6.43,17.46,1.0
1884.64,1894.22,1876.0,1893.46,1791.34,1548.05,59.11,14.23,-2.58,16.82,1.0
1882.92,1907.88,1878.59,1907.85,1794.79,1550.82,60.87,17.72,0.73,17.0,-1.0
1913.64,1914.33,1888.53,1893.78,1798.04,1553.47,58.23,19.14,1.71,17.43,1.0
1916.95,1936.93,1899.21,1911.9,1801.86,1556.12,60.6,21.47,3.24,18.23,0.0
1915.52,1921.14,1905.49,1915.31,1805.47,1558.84,61.05,23.33,4.07,19.25,1.0
1924.06,1940.97,1921.96,1933.53,1809.83,1561.67,63.44,25.97,5.37,20.6,0.0
1929.52,1943.33,1922.82,1943.19,1814.41,1564.64,64.68,28.51,6.33,22.18,-0.0
1966.38,1966.87,1933.03,1939.1,1819.72,1567.64,63.7,29.85,6.14,23.71,1.0
1931.99,1951.76,1930.28,1950.14,1825.67,1570.71,65.23,31.45,6.19,25.26,-2.0
1947.2,1949.69,1910.24,1912.36,1830.87,1573.35,56.43,29.32,3.25,26.07,1.0
1913.79,1925.16,1905.39,1925.14,1836.49,1576.04,58.47,28.34,1.82,26.53,1.0
1929.31,1944.34,1922.78,1940.9,1842.08,1578.64,60.9,28.51,1.59,26.92,-2.0
1923.33,1923.33,1897.36,1898.07,1846.3,1580.97,51.99,24.9,-1.62,26.52,-1.0
1879.12,1893.2,1874.11,1885.51,1850.28,1583.39,49.69,20.78,-4.59,25.37,-1.0
1863.32,1866.43,1841.62,1865.59,1853.59,1585.53,46.2,15.73,-7.71,23.44,1.0
1876.03,1890.66,1873.62,1882.91,1857.2,1587.7,49.52,12.98,-8.37,21.35,3.0
1893.28,1932.26,1892.43,1932.26,1861.06,1590.14,57.55,14.61,-5.39,20.0,0.0
1925.61,1937.37,1923.56,1936.56,1864.57,1592.51,58.18,16.07,-3.15,19.22,-0.0
1955.59,1957.53,1929.77,1932.69,1868.01,1594.98,57.36,16.71,-2.0,18.71,-0.0
1938.22,1942.68,1928.67,1932.21,1871.11,1597.52,57.25,16.99,-1.38,18.37,2.0
1941.31,1969.26,1941.31,1967.7,1875.15,1600.48,62.8,19.85,1.18,18.67,-0.0
1961.45,1971.38,1953.64,1957.97,1879.03,1603.45,60.48,21.08,1.93,19.15,0.0
1957.0,1966.15,1938.22,1959.37,1882.8,1606.45,60.71,21.92,2.22,19.7,1.0
1971.27,1977.91,1953.34,1976.37,1886.69,1609.39,63.43,23.69,3.19,20.5,-0.0
1986.56,1992.27,1968.81,1970.74,1890.1,1612.53,61.9,24.35,3.08,21.27,-1.0
1972.1,1973.08,1939.73,1941.64,1892.72,1615.62,54.58,22.27,0.8,21.47,-1.0
1938.85,1944.01,1923.5,1930.75,1894.51,1618.56,52.1,19.52,-1.56,21.08,2.0
1935.97,1973.11,1935.86,1973.11,1896.91,1621.63,59.76,20.52,-0.45,20.97,-0.0
1964.43,1970.4,1956.41,1967.35,1898.88,1624.86,58.39,20.61,-0.29,20.9,-2.0
1966.87,1977.79,1930.26,1930.26,1900.32,1627.91,50.39,17.49,-2.73,20.21,-1.0
1919.01,1919.23,1890.72,1909.61,1900.74,1630.83,46.56,13.19,-5.62,18.81,-1.0
1919.45,1926.0,1881.75,1881.75,1900.9,1633.71,41.94,7.46,-9.08,16.54,1.0
1886.18,1903.43,1880.31,1899.65,1902.42,1636.7,45.67,4.31,-9.79,14.09,-1.0
1886.63,1916.55,1880.91,1881.92,1903.14,1639.6,42.74,0.37,-10.98,11.35,1.0
1891.84,1896.41,1878.07,1893.88,1903.91,1642.66,45.29,-1.76,-10.48,8.73,3.0
1907.29,1947.14,1907.29,1947.14,1905.94,1645.91,54.93,0.84,-6.31,7.15,-0.0
1948.36,1956.2,1942.02,1943.04,1907.06,1649.15,54.14,2.54,-3.69,6.23,1.0
1954.28,1960.31,1930.63,1953.31,1908.46,1652.52,55.85,4.66,-1.25,5.92,0.0
1950.21,1963.06,1950.21,1960.26,1909.48,1655.94,57.02,6.83,0.73,6.1,2.0
1972.97,1989.82,1968.54,1989.82,1911.16,1659.34,61.67,10.8,3.76,7.04,-0.0
1986.8,1996.08,1978.23,1980.07,1913.27,1662.5,59.39,13.02,4.78,8.23,-1.0
1989.14,2000.92,1960.13,1960.25,1914.44,1665.63,54.94,13.02,3.83,9.19,0.0
1966.92,1971.25,1942.67,1968.8,1916.94,1668.82,56.45,13.56,3.49,10.07,-2.0
1949.26,1960.39,1935.58,1937.82,1919.35,1671.76,49.9,11.35,1.03,10.32,1.0
1937.48,1948.94,1926.94,1948.85,1922.49,1674.9,52.03,10.38,0.04,10.33,-2.0
1955.5,1956.97,1906.84,1908.32,1924.16,1677.79,44.52,6.26,-3.26,9.52,-0.0
1912.24,1916.0,1887.46,1904.65,1926.52,1680.8,43.9,2.67,-5.48,8.15,2.0
1904.48,1945.92,1903.93,1942.32,1928.72,1683.89,51.37,2.83,-4.25,7.09,0.0
1947.26,1949.02,1931.1,1949.0,1930.97,1686.95,52.57,3.46,-2.9,6.36,-2.0
1978.77,1979.78,1918.26,1918.26,1931.73,1689.94,46.82,1.46,-3.92,5.38,0.0
1918.06,1927.09,1901.66,1924.29,1932.35,1693.02,48.02,0.36,-4.02,4.38,-0.0
1922.21,1926.0,1910.24,1921.33,1932.61,1696.06,47.46,-0.74,-4.1,3.35,2.0
1924.62,1957.68,1924.62,1956.18,1933.86,1699.32,54.29,1.18,-1.74,2.92,-0.0
1963.28,1963.28,1939.56,1951.02,1934.65,1702.55,53.19,2.26,-0.53,2.79,0.0
1946.19,1958.74,1941.62,1955.8,1935.46,1705.94,54.12,3.46,0.54,2.92,1.0
1954.03,1974.78,1952.44,1974.78,1936.28,1709.45,57.71,5.88,2.37,3.51,-0.0
1969.71,1974.31,1964.88,1969.23,1936.8,1712.9,56.32,7.27,3.0,4.26,0.0
1970.37,1979.74,1970.37,1973.14,1937.48,1716.07,57.11,8.58,3.45,5.13,2.0
1976.93,2006.48,1976.93,2006.48,1938.61,1719.4,63.17,12.17,5.63,6.54,0.0
2003.98,2010.13,1997.82,2009.88,1940.56,1722.48,63.73,15.12,6.86,8.25,-0.0
2010.64,2015.23,1996.62,2003.37,1942.12,1725.5,61.79,16.73,6.78,9.95,0.0
2011.08,2022.37,1999.77,2006.68,1943.44,1728.55,62.42,18.07,6.5,11.57,2.0
2020.78,2047.36,2020.78,2047.36,1946.42,1731.77,69.14,22.16,8.47,13.69,0.0
2044.55,2061.54,2039.63,2057.37,1949.86,1734.95,70.54,25.91,9.78,16.13,1.0
2056.75,2078.09,2047.02,2077.68,1954.1,1738.49,73.19,30.17,11.23,18.94,1.0
2089.6,2100.25,2078.05,2100.25,1958.45,1742.03,75.79,34.97,12.82,22.15,-1.0
2083.64,2113.33,2077.09,2086.92,1961.54,1745.53,71.38,37.27,12.09,25.17,1.0
2093.54,2112.52,2085.15,2111.78,1965.05,1749.17,74.38,40.62,12.36,28.26,-1.0
2113.11,2114.91,2080.29,2096.44,1968.32,1752.8,69.54,41.57,10.64,30.92,1.0
2104.29,2111.73,2094.32,2111.13,1971.9,1756.65,71.45,43.0,9.66,33.34,-0.0
2101.86,2121.61,2088.1,2109.08,1974.73,1760.46,70.78,43.48,8.11,35.37,1.0
2126.12,2140.47,2119.35,2140.46,1978.38,1764.17,74.69,45.85,8.39,37.46,0.0
2149.03,2149.85,2130.2,2147.98,1982.15,1767.93,75.53,47.8,8.26,39.53,-0.0
2139.33,2150.11,2120.2,2142.45,1985.47,1771.73,73.59,48.33,7.04,41.29,-1.0
2146.32,2152.12,2119.01,2119.01,1988.44,1775.37,65.86,46.33,4.03,42.3,0.0
2124.76,2138.41,2108.45,2123.87,1992.08,1779.08,66.64,44.62,1.86,42.76,1.0
2120.56,2153.83,2115.34,2153.83,1996.54,1783.06,71.05,45.16,1.92,43.24,-2.0
2148.05,2152.75,2116.04,2116.04,1999.4,1786.82,60.24,42.06,-0.95,43.01,-2.0
2125.02,2128.0,2073.15,2077.37,2001.6,1790.41,51.58,36.06,-5.55,41.62,-0.0
2085.54,2087.33,2041.07,2068.23,2004.36,1793.82,49.77,30.22,-9.11,39.34,-0.0
2068.36,2078.88,2058.54,2066.15,2007.49,1797.2,49.34,25.14,-11.36,36.5,-0.0
2072.13,2085.49,2053.79,2063.15,2011.12,1800.54,48.69,20.63,-12.69,33.33,0.0
2061.28,2071.44,2057.33,2066.21,2014.45,1803.75,49.42,17.11,-12.97,30.08,-3.0
2042.83,2044.68,2013.92,2014.14,2017.1,1806.7,39.2,10.0,-16.07,26.06,0.0
2024.48,2031.39,2012.79,2019.56,2019.61,1809.54,40.58,4.75,-17.05,21.8,2.0
2025.96,2064.01,2025.91,2064.01,2021.95,1812.53,50.49,4.12,-14.14,18.27,-0.0
2069.29,2074.27,2060.44,2060.57,2024.3,1815.54,49.79,3.31,-11.96,15.28,1.0
2061.1,2075.33,2060.44,2075.33,2026.74,1818.75,52.78,3.82,-9.16,12.98,1.0
2072.9,2089.66,2064.77,2089.66,2029.33,1821.88,55.55,5.32,-6.14,11.45,-1.0
2084.02,2091.22,2072.06,2073.61,2031.0,1824.89,51.88,5.15,-5.04,10.19,-1.0
2080.17,2085.71,2049.76,2053.56,2032.47,1827.84,47.65,3.36,-5.47,8.82,1.0
2068.42,2084.72,2068.01,2080.35,2034.88,1830.88,53.15,4.05,-3.82,7.87,-0.0
2084.23,2088.51,2072.19,2076.47,2037.03,1833.75,52.29,4.24,-2.9,7.14,-1.0
2091.71,2094.92,2045.96,2045.96,2039.19,1836.46,46.01,1.91,-4.19,6.1,-0.0
2052.13,2052.36,2022.79,2037.93,2040.97,1839.03,44.5,-0.58,-5.34,4.76,-1.0
2044.41,2045.1,1999.59,2007.52,2042.96,1841.53,39.23,-4.95,-7.77,2.82,-0.0
2000.75,2018.07,1991.05,2005.44,2044.97,1844.11,38.89,-8.49,-9.04,0.56,1.0
2010.59,2024.2,2007.73,2022.98,2046.59,1846.63,43.34,-9.76,-8.25,-1.51,0.0
2018.91,2037.17,2012.83,2032.57,2048.26,1849.08,45.67,-9.88,-6.7,-3.18,-0.0
2036.67,2044.77,2018.83,2029.82,2050.49,1851.53,45.09,-10.08,-5.52,-4.56,1.0
2036.92,2057.8,2032.64,2057.8,2053.16,1854.15,51.72,-7.89,-2.67,-5.23,-1.0
2056.38,2064.4,2039.65,2039.65,2055.53,1856.59,47.7,-7.54,-1.85,-5.69,-0.0
2037.11,2039.31,2020.29,2033.36,2057.07,1859.06,46.35,-7.67,-1.59,-6.09,1.0
2034.73,2055.12,2031.84,2055.11,2059.15,1861.87,51.46,-5.96,0.1,-6.06,-0.0
2037.33,2069.02,2034.18,2047.63,2060.99,1864.66,49.7,-5.14,0.74,-5.88,-2.0
2052.07,2058.25,2008.78,2008.78,2061.67,1867.25,41.76,-7.54,-1.33,-6.21,-1.0
2008.75,2011.83,1987.29,1995.16,2062.19,1869.69,39.38,-10.42,-3.37,-7.05,-2.0
1997.11,2007.25,1963.13,1964.15,2062.01,1871.96,34.56,-15.04,-6.39,-8.65,-1.0
1953.59,1982.58,1943.89,1943.89,2060.75,1873.9,31.82,-20.1,-9.16,-10.94,2.0
1961.0,1984.73,1959.49,1984.73,2060.25,1876.0,41.84,-20.57,-7.71,-12.87,-2.0
1977.78,1977.78,1939.2,1939.2,2058.97,1877.82,35.56,-24.34,-9.18,-15.16,0.0
1952.78,1961.99,1927.69,1943.09,2057.7,1879.56,36.44,-26.71,-9.24,-17.47,2.0
1956.52,1980.31,1956.52,1976.76,2056.28,1881.49,43.59,-25.57,-6.48,-19.09,-1.0
1971.26,1972.31,1947.56,1962.44,2054.39,1883.28,41.46,-25.54,-5.16,-20.38,-1.0
1964.97,1970.15,1940.47,1940.47,2051.64,1884.81,38.35,-26.97,-5.27,-21.7,-2.0
1929.02,1929.28,1897.63,1909.9,2047.83,1886.13,34.48,-30.22,-6.82,-23.4,-0.0
1923.23,1928.61,1898.94,1901.8,2044.13,1887.5,33.51,-33.07,-7.73,-25.34,0.0
1908.04,1922.51,1896.91,1909.48,2040.09,1889.03,35.36,-34.31,-7.18,-27.13,3.0
1923.22,1967.17,1923.22,1967.17,2037.5,1890.73,47.23,-30.29,-2.53,-27.76,-0.0
1963.52,1976.76,1960.02,1960.02,2034.48,1892.3,46.1,-27.37,0.31,-27.68,2.0
1975.43,1996.23,1975.43,1992.57,2032.15,1893.99,51.75,-22.17,4.41,-26.58,0.0
1985.67,2000.68,1981.44,2000.63,2029.35,1895.87,53.07,-17.2,7.5,-24.71,-0.0
2001.09,2004.0,1985.04,1994.22,2026.28,1897.5,51.86,-13.62,8.87,-22.49,1.0
1996.45,2019.09,1996.45,2015.01,2023.73,1899.24,55.41,-9.01,10.79,-19.79,2.0
2046.05,2057.17,2037.19,2057.17,2022.49,1901.14,61.59,-1.92,14.3,-16.22,1.0
2055.99,2079.12,2054.34,2079.12,2021.6,1903.29,64.36,5.4,17.29,-11.9,-1.0
2064.13,2068.27,2053.32,2059.9,2019.72,1905.36,60.26,9.54,17.15,-7.61,-0.0
2055.61,2060.44,2038.74,2050.24,2018.4,1907.56,58.25,11.91,15.61,-3.71,0.0
2074.58,2075.33,2046.1,2052.88,2017.91,1909.8,58.66,13.83,14.03,-0.2,1.0
2057.64,2069.45,2057.64,2065.48,2017.86,1912.11,60.63,16.19,13.11,3.08,-2.0
2072.95,2073.42,2026.2,2030.08,2017.13,1914.09,53.0,15.03,9.56,5.47,-0.0
2018.36,2040.15,2013.98,2024.85,2016.37,1916.09,51.96,13.53,6.45,7.08,-1.0
2026.52,2031.84,1989.21,2002.17,2015.09,1917.99,47.6,10.4,2.65,7.75,-0.0
2002.43,2007.17,1982.14,1995.74,2014.72,1919.77,46.41,7.31,-0.35,7.66,1.0
1995.37,2020.45,1991.14,2020.43,2014.74,1921.47,51.43,6.77,-0.71,7.48,-2.0
2022.62,2032.41,1978.63,1978.63,2013.03,1923.05,43.93,2.94,-3.63,6.57,1.0
1987.22,1995.91,1973.25,1995.63,2011.73,1924.42,47.29,1.27,-4.25,5.51,2.0
1992.65,2035.39,1991.47,2032.91,2010.88,1925.86,53.84,2.91,-2.08,4.99,1.0
2045.92,2051.75,2034.48,2049.77,2010.08,1927.37,56.47,5.51,0.41,5.1,-1.0
2052.25,2059.08,2031.75,2036.77,2009.35,1928.97,53.92,6.45,1.08,5.37,-0.0
2040.53,2053.57,2027.64,2032.53,2008.93,1930.47,53.08,6.77,1.12,5.65,-2.0
2026.44,2026.44,1985.54,1989.54,2007.11,1931.64,45.34,3.52,-1.7,5.22,-2.0
1987.48,1998.5,1946.1,1958.78,2004.76,1932.67,40.76,-1.53,-5.4,3.87,-2.0
1962.49,1965.89,1919.39,1920.15,2002.24,1933.53,35.86,-8.54,-9.93,1.39,1.0
1928.72,1954.62,1926.09,1938.72,2000.26,1934.73,39.62,-12.46,-11.08,-1.38,1.0
1942.37,1969.97,1933.6,1950.48,1999.12,1935.94,41.94,-14.45,-10.45,-3.99,0.0
1954.99,1967.33,1948.51,1957.26,1998.15,1937.32,43.29,-15.3,-9.05,-6.26,-1.0
1945.87,1949.55,1923.3,1937.74,1996.45,1938.48,40.37,-17.35,-8.88,-8.47,-1.0
1931.86,1957.24,1917.96,1917.96,1994.16,1939.47,37.61,-20.34,-9.49,-10.85,-1.0
1904.73,1907.98,1880.32,1896.07,1991.48,1940.45,34.77,-24.19,-10.68,-13.52,2.0
1909.5,1931.48,1909.5,1931.35,1988.95,1941.45,42.32,-24.12,-8.49,-15.64,-0.0
1924.32,1927.23,1878.77,1925.59,1986.67,1942.4,41.48,-24.25,-6.89,-17.36,0.0
1918.63,1937.87,1914.1,1926.03,1984.52,1943.37,41.57,-24.04,-5.35,-18.7,-1.0
1922.47,1927.25,1897.57,1904.25,1981.51,1944.29,38.23,-25.34,-5.32,-20.03,-1.0
1881.06,1887.74,1865.4,1876.64,1978.09,1945.0,34.46,-28.27,-6.6,-21.68,1.0
1892.29,1903.39,1890.95,1897.82,1975.87,1945.91,39.4,-28.56,-5.51,-23.05,0.0
1917.58,1936.04,1898.16,1898.17,1973.93,1946.83,39.48,-28.43,-4.3,-24.13,-0.0
1902.78,1912.02,1890.18,1896.59,1972.58,1947.95,39.23,-28.13,-3.2,-24.93,1.0
1910.04,1918.08,1899.85,1912.09,1971.94,1949.24,43.12,-26.34,-1.13,-25.21,1.0
1924.87,1934.41,1915.56,1922.98,1970.71,1950.6,45.75,-23.76,1.16,-24.92,2.0
1920.94,1966.68,1913.73,1964.65,1971.21,1952.2,54.43,-18.15,5.41,-23.57,1.0
1961.16,1976.16,1957.58,1976.15,1971.88,1953.77,56.5,-12.63,8.75,-21.38,0.0
1982.77,1991.87,1969.04,1984.5,1972.03,1955.26,58.0,-7.5,11.11,-18.6,0.0
1985.54,1990.81,1976.7,1986.74,1972.52,1956.76,58.41,-3.21,12.31,-15.53,0.0
1978.52,1991.29,1972.71,1990.77,1973.52,1958.21,59.18,0.51,12.83,-12.32,-0.0
1995.18,1998.32,1978.71,1988.98,1975.1,1959.65,58.66,3.27,12.47,-9.2,-1.0
1983.86,1983.86,1960.26,1960.26,1976.27,1960.75,50.89,3.11,9.85,-6.74,1.0
1982.65,1995.5,1978.04,1978.62,1977.66,1961.84,54.99,4.41,8.92,-4.51,2.0
1991.67,2020.62,1991.42,2020.62,1978.72,1963.14,62.68,8.73,10.59,-1.86,0.0
2010.72,2023.54,2008.3,2023.53,1980.0,1964.37,63.15,12.24,11.29,0.96,-2.0
2015.04,2019.22,1989.99,1990.61,1979.96,1965.5,54.75,12.23,9.02,3.21,0.0
1996.8,2000.99,1988.89,1999.87,1979.94,1966.67,56.51,12.83,7.69,5.14,-1.0
1987.75,1987.83,1963.48,1969.99,1979.46,1967.67,49.81,10.76,4.5,6.26,1.0
1982.41,2006.58,1982.41,1995.6,1979.07,1968.74,54.76,11.06,3.84,7.22,0.0
1997.1,2002.07,1990.57,1998.23,1977.89,1969.73,55.25,11.38,3.33,8.05,-1.0
1993.69,1993.93,1976.25,1983.67,1975.98,1970.59,51.91,10.34,1.83,8.51,0.0
1977.77,2000.41,1973.91,1986.73,1974.52,1971.32,52.56,9.65,0.91,8.74,-1.0
1990.82,1995.06,1972.43,1974.38,1973.0,1971.93,49.64,8.02,-0.58,8.59,1.0
1975.51,1994.87,1964.53,1994.15,1971.82,1972.55,54.03,8.22,-0.3,8.52,1.0
1992.05,2023.23,1990.78,2020.98,1970.94,1973.37,59.23,10.43,1.53,8.9,-0.0
2020.11,2032.21,2013.78,2015.57,1970.64,1974.0,57.81,11.61,2.16,9.44,0.0
2016.74,2033.87,2015.57,2025.47,1970.66,1974.76,59.71,13.19,3.0,10.19,-0.0
2038.98,2039.93,2013.73,2019.82,1971.01,1975.74,58.1,13.83,2.91,10.92,1.0
2017.35,2037.6,2017.35,2034.93,1971.79,1976.69,61.12,15.37,3.56,11.81,1.0
2038.34,2055.65,2031.88,2047.79,1972.34,1977.65,63.53,17.44,4.5,12.93,-2.0
2045.53,2045.53,2006.67,2015.55,1973.08,1978.5,54.43,16.28,2.68,13.6,-0.0
2014.09,2014.74,1996.61,2006.66,1973.3,1979.1,52.21,14.48,0.7,13.78,-2.0
1994.7,1995.4,1958.69,1963.43,1971.91,1979.5,43.01,9.46,-3.46,12.92,0.0
1961.22,1976.92,1960.78,1966.08,1970.24,1979.78,43.67,5.63,-5.83,11.46,-2.0
1951.79,1964.48,1934.57,1935.32,1968.21,1979.93,38.18,0.11,-9.08,9.19,1.0
1946.49,1961.11,1940.22,1946.33,1966.48,1980.29,41.04,-3.34,-10.02,6.68,-0.0
1936.17,1941.24,1921.4,1936.92,1965.43,1980.46,39.36,-6.75,-10.75,4.0,-0.0
1940.31,1945.17,1930.59,1931.66,1964.89,1980.9,38.42,-9.77,-11.01,1.24,-1.0
1913.73,1937.68,1908.98,1914.88,1964.78,1981.39,35.5,-13.36,-11.68,-1.68,-0.0
1920.14,1925.76,1910.13,1912.71,1964.26,1982.0,35.13,-16.2,-11.61,-4.58,-2.0
1926.19,1926.19,1882.93,1883.15,1962.92,1982.29,30.45,-20.59,-12.81,-7.78,0.0
1889.06,1893.8,1870.14,1883.83,1961.45,1982.77,30.67,-23.75,-12.77,-10.98,2.0
1886.69,1917.07,1885.8,1917.07,1961.03,1983.2,40.91,-23.29,-9.85,-13.44,-2.0
1933.02,1933.03,1874.37,1874.37,1960.16,1983.39,33.97,-26.08,-10.11,-15.97,1.0
1872.43,1892.98,1853.58,1889.06,1960.02,1983.43,37.88,-26.8,-8.66,-18.13,-2.0
1874.46,1874.46,1846.55,1849.09,1958.38,1983.21,32.28,-30.24,-9.68,-20.55,-1.0
1852.42,1860.12,1829.06,1839.02,1956.65,1982.86,31.04,-33.4,-10.27,-23.12,2.0
1844.28,1872.17,1843.04,1869.1,1955.51,1982.74,38.64,-33.09,-7.97,-25.12,-1.0
1861.37,1869.0,1832.12,1858.26,1954.59,1982.47,37.06,-33.33,-6.58,-26.76,1.0
1871.54,1885.01,1867.62,1881.06,1954.68,1982.3,42.41,-31.33,-3.66,-27.67,0.0
1878.54,1896.31,1876.31,1887.36,1954.47,1982.07,43.83,-28.9,-0.98,-27.92,0.0
1874.93,1893.13,1869.66,1892.09,1954.35,1981.81,44.93,-26.29,1.3,-27.59,-2.0
1887.14,1887.57,1859.17,1859.42,1953.6,1981.42,39.22,-26.55,0.83,-27.38,-0.0
1850.78,1864.8,1842.2,1855.06,1952.46,1980.94,38.52,-26.8,0.47,-27.27,-2.0
1856.99,1859.77,1820.21,1821.63,1950.43,1980.49,33.55,-29.36,-1.67,-27.68,-2.0
1805.95,1806.28,1775.57,1776.89,1946.68,1979.75,28.29,-34.59,-5.53,-29.07,-0.0
1782.35,1787.44,1774.48,1774.64,1942.65,1978.91,28.05,-38.48,-7.53,-30.95,2.0
1782.3,1808.7,1782.26,1808.7,1939.13,1978.47,36.74,-38.37,-5.94,-32.43,-1.0
1778.43,1786.65,1760.5,1782.42,1935.05,1977.95,33.39,-39.95,-6.01,-33.94,-2.0
1770.68,1774.68,1751.95,1752.49,1930.28,1977.39,30.03,-43.11,-7.34,-35.77,0.0
1762.46,1768.63,1750.82,1757.22,1925.65,1976.76,31.21,-44.72,-7.16,-37.56,1.0
1759.58,1789.49,1759.58,1782.84,1922.1,1976.01,37.36,-43.43,-4.7,-38.74,1.0
1792.26,1804.59,1791.95,1795.25,1918.43,1975.3,40.15,-40.94,-1.76,-39.18,2.0
